marker1,marker2,marker3,marker4,marker5,marker6,marker7,Patch filename,label,EM
-1,-1,-1,0,-1,0,-1,CasoHEProstata_A_0668_row_12288_column_10240,0,0
-1,-1,-1,0,-1,0,-1,CasoHEProstata_A_0668_row_18432_column_20480,0,0
1,0,-1,0,0,-1,-1,CasoHEProstata_A_0668_row_18432_column_24576,0,0
-1,-1,-1,-1,1,-1,2,CasoHEProstata_A_0668_row_18432_column_47104,2,1
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0668_row_18432_column_49152,0,0
-1,-1,-1,0,-1,0,-1,CasoHEProstata_A_0668_row_22528_column_143360,0,0
-1,-1,-1,0,-1,0,-1,CasoHEProstata_A_0668_row_22528_column_45056,0,0
1,-1,-1,0,-1,-1,1,CasoHEProstata_A_0668_row_24576_column_43008,1,1
0,-1,0,0,0,0,-1,CasoHEProstata_A_0668_row_26624_column_137216,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0668_row_28672_column_40960,0,0
1,1,-1,0,-1,-1,-1,CasoHEProstata_A_0668_row_30720_column_108544,1,1
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0668_row_30720_column_110592,0,0
-1,-1,0,0,0,-1,1,CasoHEProstata_A_0668_row_30720_column_131072,0,0
-1,-1,-1,0,-1,1,-1,CasoHEProstata_A_0668_row_30720_column_133120,1,1
0,0,0,0,-1,0,1,CasoHEProstata_A_0668_row_30720_column_38912,0,0
0,0,0,0,0,-1,-1,CasoHEProstata_A_0668_row_32768_column_129024,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_0668_row_34816_column_126976,0,0
-1,-1,-1,0,0,-1,2,CasoHEProstata_A_0668_row_34816_column_36864,0,0
-1,-1,1,1,1,-1,-1,CasoHEProstata_A_0668_row_36864_column_126976,1,1
-1,-1,0,0,0,-1,2,CasoHEProstata_A_0668_row_38912_column_124928,0,0
0,0,0,-1,0,-1,-1,CasoHEProstata_A_0668_row_38912_column_36864,0,0
-1,0,0,0,0,-1,1,CasoHEProstata_A_0668_row_43008_column_32768,0,0
-1,0,0,0,0,-1,-1,CasoHEProstata_A_0668_row_43008_column_34816,0,0
-1,-1,-1,0,-1,0,-1,CasoHEProstata_A_0668_row_49152_column_120832,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0670_row_28672_column_129024,0,0
-1,0,0,-1,-1,-1,-1,CasoHEProstata_A_0670_row_28672_column_65536,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0670_row_30720_column_155648,0,0
-1,0,0,-1,-1,-1,-1,CasoHEProstata_A_0670_row_53248_column_149504,0,0
0,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0671_row_10240_column_139264,0,0
0,-1,-1,-1,0,-1,-1,CasoHEProstata_A_0671_row_12288_column_47104,0,0
-1,0,-1,-1,-1,-1,1,CasoHEProstata_A_0671_row_14336_column_137216,1,0
0,0,-1,0,-1,-1,-1,CasoHEProstata_A_0671_row_18432_column_135168,0,0
-1,0,0,-1,-1,-1,-1,CasoHEProstata_A_0671_row_20480_column_131072,0,0
0,-1,-1,0,0,0,-1,CasoHEProstata_A_0671_row_22528_column_36864,0,0
1,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0671_row_22528_column_53248,1,1
1,1,-1,-1,-1,-1,-1,CasoHEProstata_A_0671_row_32768_column_122880,1,1
0,0,-1,0,-1,0,-1,CasoHEProstata_A_0671_row_36864_column_26624,0,0
0,1,-1,-1,-1,-1,-1,CasoHEProstata_A_0671_row_43008_column_112640,1,0
2,-1,-1,0,2,0,-1,CasoHEProstata_A_0671_row_43008_column_22528,2,2
-1,0,-1,-1,0,0,1,CasoHEProstata_A_0671_row_45056_column_112640,0,0
0,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0671_row_47104_column_18432,0,0
1,1,-1,-1,1,-1,2,CasoHEProstata_A_0671_row_49152_column_108544,1,1
0,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0671_row_57344_column_14336,0,0
-1,0,0,-1,0,0,-1,CasoHEProstata_A_0671_row_6144_column_51200,0,0
-1,-1,1,0,1,1,1,CasoHEProstata_A_0672_row_32768_column_20480,1,1
-1,1,0,-1,-1,-1,2,CasoHEProstata_A_0672_row_34816_column_20480,2,0
-1,-1,-1,-1,-1,1,-1,CasoHEProstata_A_0672_row_34816_column_22528,1,1
-1,1,0,0,-1,0,2,CasoHEProstata_A_0672_row_45056_column_34816,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0672_row_45056_column_38912,0,0
-1,1,-1,0,-1,0,-1,CasoHEProstata_A_0672_row_45056_column_90112,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0672_row_47104_column_18432,0,0
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0672_row_47104_column_36864,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0672_row_47104_column_92160,0,0
-1,1,-1,0,1,-1,-1,CasoHEProstata_A_0672_row_51200_column_104448,1,1
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0672_row_51200_column_86016,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0672_row_53248_column_55296,0,0
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0672_row_53248_column_96256,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0672_row_55296_column_94208,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0672_row_61440_column_122880,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0673_row_18432_column_120832,0,0
0,-1,-1,0,0,0,-1,CasoHEProstata_A_0673_row_20480_column_38912,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0673_row_30720_column_22528,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0673_row_32768_column_22528,0,0
-1,1,0,-1,-1,-1,-1,CasoHEProstata_A_0673_row_32768_column_38912,1,0
-1,1,-1,-1,0,0,-1,CasoHEProstata_A_0673_row_36864_column_28672,0,0
-1,0,-1,0,0,-1,1,CasoHEProstata_A_0673_row_36864_column_40960,0,0
0,1,-1,-1,-1,-1,-1,CasoHEProstata_A_0675_row_12288_column_18432,1,0
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0675_row_14336_column_16384,0,0
0,1,-1,-1,-1,-1,-1,CasoHEProstata_A_0675_row_22528_column_49152,1,0
2,-1,0,0,-1,-1,-1,CasoHEProstata_A_0675_row_24576_column_36864,0,0
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0675_row_43008_column_114688,0,0
2,0,-1,0,-1,-1,-1,CasoHEProstata_A_0675_row_45056_column_120832,0,0
-1,2,-1,-1,-1,-1,-1,CasoHEProstata_A_0676_row_22528_column_43008,2,2
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0677_row_12288_column_92160,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_14336_column_106496,0,0
-1,-1,1,0,-1,0,-1,CasoHEProstata_A_0677_row_18432_column_86016,0,1
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0677_row_24576_column_8192,0,0
-1,1,1,0,1,-1,2,CasoHEProstata_A_0677_row_24576_column_86016,1,1
-1,-1,-1,-1,-1,2,-1,CasoHEProstata_A_0677_row_24576_column_88064,2,2
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_28672_column_86016,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_28672_column_88064,0,0
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_34816_column_10240,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_34816_column_169984,0,0
-1,-1,-1,0,0,0,-1,CasoHEProstata_A_0677_row_34816_column_182272,0,0
1,1,-1,0,-1,-1,3,CasoHEProstata_A_0677_row_34816_column_8192,1,2
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_34816_column_96256,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_36864_column_10240,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_36864_column_102400,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_36864_column_161792,0,0
1,-1,0,-1,-1,0,2,CasoHEProstata_A_0677_row_36864_column_86016,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0677_row_38912_column_14336,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_38912_column_180224,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_38912_column_182272,0,0
-1,-1,3,-1,-1,2,-1,CasoHEProstata_A_0677_row_38912_column_59392,3,3
1,1,-1,-1,2,-1,-1,CasoHEProstata_A_0677_row_38912_column_86016,1,2
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0677_row_40960_column_161792,0,0
0,0,0,-1,0,0,-1,CasoHEProstata_A_0677_row_43008_column_172032,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0677_row_43008_column_180224,0,0
2,-1,0,0,0,0,3,CasoHEProstata_A_0677_row_43008_column_90112,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0677_row_45056_column_22528,0,0
1,1,-1,-1,-1,0,2,CasoHEProstata_A_0677_row_45056_column_86016,1,1
-1,-1,-1,0,-1,1,2,CasoHEProstata_A_0677_row_47104_column_108544,2,1
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0677_row_47104_column_61440,0,0
-1,0,-1,0,-1,0,-1,CasoHEProstata_A_0677_row_47104_column_8192,0,0
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_49152_column_161792,0,0
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_49152_column_59392,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_49152_column_61440,0,0
-1,-1,3,-1,-1,0,-1,CasoHEProstata_A_0677_row_49152_column_8192,3,3
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_51200_column_161792,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_51200_column_163840,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0677_row_51200_column_178176,0,0
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_53248_column_12288,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_53248_column_22528,0,0
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_53248_column_8192,0,0
1,-1,2,-1,1,2,-1,CasoHEProstata_A_0677_row_55296_column_161792,2,2
2,-1,0,-1,-1,-1,3,CasoHEProstata_A_0677_row_55296_column_178176,3,0
-1,-1,-1,0,-1,0,3,CasoHEProstata_A_0677_row_55296_column_61440,0,0
1,-1,1,-1,-1,-1,-1,CasoHEProstata_A_0677_row_55296_column_98304,1,1
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_57344_column_178176,0,0
1,0,0,-1,2,0,1,CasoHEProstata_A_0677_row_57344_column_61440,0,1
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_59392_column_161792,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0677_row_59392_column_30720,0,0
1,1,-1,-1,1,-1,-1,CasoHEProstata_A_0677_row_61440_column_161792,1,1
-1,-1,1,0,-1,0,-1,CasoHEProstata_A_0677_row_63488_column_161792,0,1
-1,-1,2,-1,-1,-1,-1,CasoHEProstata_A_0677_row_63488_column_184320,2,2
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_63488_column_63488,0,0
-1,0,-1,0,-1,-1,3,CasoHEProstata_A_0677_row_65536_column_18432,0,0
1,1,1,-1,1,2,-1,CasoHEProstata_A_0677_row_65536_column_184320,1,1
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0677_row_65536_column_63488,0,0
1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_0677_row_67584_column_184320,1,0
-1,-1,3,-1,-1,-1,-1,CasoHEProstata_A_0677_row_71680_column_174080,3,3
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0677_row_71680_column_65536,0,0
-1,-1,-1,-1,-1,2,-1,CasoHEProstata_A_0677_row_73728_column_174080,2,2
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0678_row_16384_column_100352,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0678_row_18432_column_100352,0,0
-1,-1,0,-1,-1,0,0,CasoHEProstata_A_0678_row_18432_column_104448,0,0
-1,-1,0,0,-1,0,3,CasoHEProstata_A_0678_row_26624_column_102400,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0678_row_26624_column_104448,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0678_row_30720_column_112640,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0678_row_30720_column_36864,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0678_row_32768_column_118784,0,0
-1,-1,-1,0,-1,-1,3,CasoHEProstata_A_0678_row_34816_column_118784,3,0
-1,-1,-1,-1,0,-1,3,CasoHEProstata_A_0678_row_34816_column_120832,3,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0678_row_38912_column_126976,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0678_row_40960_column_32768,0,0
-1,-1,0,-1,-1,0,-1,CasoHEProstata_A_0678_row_47104_column_49152,0,0
-1,0,-1,-1,-1,-1,2,CasoHEProstata_A_0679_row_43008_column_16384,2,0
0,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0679_row_47104_column_135168,0,0
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0679_row_49152_column_112640,0,0
-1,-1,0,-1,0,-1,-1,CasoHEProstata_A_0679_row_49152_column_114688,0,0
-1,-1,0,-1,-1,0,3,CasoHEProstata_A_0679_row_49152_column_40960,0,0
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0679_row_53248_column_57344,0,0
-1,-1,0,-1,-1,-1,2,CasoHEProstata_A_0679_row_55296_column_139264,2,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0679_row_55296_column_40960,2,0
3,1,-1,-1,-1,2,-1,CasoHEProstata_A_0680_row_38912_column_120832,3,2
3,1,0,-1,-1,2,-1,CasoHEProstata_A_0680_row_38912_column_122880,3,2
3,2,0,-1,-1,-1,-1,CasoHEProstata_A_0680_row_40960_column_118784,3,3
2,1,-1,-1,0,2,-1,CasoHEProstata_A_0680_row_40960_column_120832,2,2
2,-1,-1,0,-1,0,-1,CasoHEProstata_A_0680_row_40960_column_81920,0,0
-1,2,2,2,2,3,3,CasoHEProstata_A_0680_row_43008_column_116736,2,3
-1,2,-1,-1,0,0,2,CasoHEProstata_A_0680_row_45056_column_116736,2,0
-1,-1,-1,0,-1,0,0,CasoHEProstata_A_0680_row_47104_column_53248,0,0
-1,-1,-1,2,2,3,-1,CasoHEProstata_A_0680_row_49152_column_106496,2,2
2,-1,-1,-1,2,-1,-1,CasoHEProstata_A_0680_row_49152_column_108544,2,2
1,-1,-1,0,-1,2,-1,CasoHEProstata_A_0680_row_49152_column_110592,2,1
-1,1,0,2,-1,2,2,CasoHEProstata_A_0680_row_49152_column_47104,2,2
3,-1,2,0,2,-1,2,CasoHEProstata_A_0680_row_51200_column_102400,2,2
2,-1,-1,-1,-1,2,3,CasoHEProstata_A_0680_row_51200_column_104448,2,2
2,-1,0,2,-1,3,2,CasoHEProstata_A_0680_row_51200_column_106496,2,2
-1,-1,0,0,2,3,-1,CasoHEProstata_A_0680_row_51200_column_45056,0,3
2,2,-1,-1,-1,3,-1,CasoHEProstata_A_0680_row_51200_column_47104,2,3
-1,2,-1,0,-1,2,2,CasoHEProstata_A_0680_row_53248_column_45056,2,2
2,-1,0,-1,-1,3,-1,CasoHEProstata_A_0680_row_55296_column_40960,3,3
2,2,0,-1,-1,-1,-1,CasoHEProstata_A_0680_row_57344_column_34816,2,2
3,-1,-1,-1,-1,2,-1,CasoHEProstata_A_0680_row_59392_column_28672,3,2
-1,2,-1,0,2,2,-1,CasoHEProstata_A_0680_row_59392_column_30720,2,2
-1,-1,2,3,2,3,3,CasoHEProstata_A_0680_row_59392_column_32768,3,3
1,1,-1,-1,-1,2,-1,CasoHEProstata_A_0680_row_59392_column_34816,1,1
2,1,-1,-1,-1,-1,2,CasoHEProstata_A_0680_row_61440_column_26624,2,2
-1,-1,-1,-1,2,3,-1,CasoHEProstata_A_0680_row_61440_column_30720,2,3
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0681_row_26624_column_6144,0,0
-1,0,0,-1,-1,-1,-1,CasoHEProstata_A_0681_row_45056_column_63488,0,0
0,-1,-1,-1,-1,-1,0,CasoHEProstata_A_0683_row_18432_column_131072,0,0
-1,1,-1,0,-1,-1,-1,CasoHEProstata_A_0683_row_18432_column_137216,1,1
0,-1,-1,-1,0,-1,3,CasoHEProstata_A_0683_row_18432_column_153600,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_0683_row_20480_column_28672,0,0
2,-1,0,-1,-1,-1,2,CasoHEProstata_A_0683_row_20480_column_49152,2,0
0,-1,-1,-1,-1,-1,3,CasoHEProstata_A_0683_row_20480_column_61440,3,0
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0683_row_22528_column_36864,0,0
3,-1,-1,-1,0,-1,-1,CasoHEProstata_A_0683_row_22528_column_45056,3,0
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0683_row_30720_column_104448,0,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0683_row_36864_column_10240,2,0
-1,-1,0,-1,-1,-1,3,CasoHEProstata_A_0683_row_38912_column_49152,3,0
0,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0683_row_45056_column_157696,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0683_row_45056_column_161792,0,0
-1,0,-1,-1,-1,-1,0,CasoHEProstata_A_0684_row_20480_column_143360,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0684_row_22528_column_43008,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_0684_row_26624_column_122880,0,0
2,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0685_row_28672_column_83968,2,2
0,-1,-1,-1,0,0,-1,CasoHEProstata_A_0685_row_75776_column_75776,0,0
1,-1,-1,-1,1,-1,2,CasoHEProstata_A_0686_row_16384_column_34816,1,1
-1,-1,-1,0,1,-1,1,CasoHEProstata_A_0686_row_18432_column_116736,1,1
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0686_row_26624_column_14336,0,0
2,1,-1,-1,-1,0,-1,CasoHEProstata_A_0686_row_32768_column_43008,2,0
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0686_row_32768_column_8192,0,0
-1,1,-1,0,1,-1,2,CasoHEProstata_A_0686_row_40960_column_30720,1,1
1,0,-1,-1,-1,1,-1,CasoHEProstata_A_0686_row_45056_column_112640,1,1
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_0686_row_45056_column_86016,0,0
-1,0,-1,0,-1,0,1,CasoHEProstata_A_0686_row_47104_column_24576,0,0
2,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0686_row_47104_column_86016,2,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0686_row_49152_column_108544,0,0
-1,0,-1,-1,-1,-1,3,CasoHEProstata_A_0688_row_14336_column_83968,3,0
-1,2,-1,-1,-1,-1,-1,CasoHEProstata_A_0688_row_26624_column_75776,2,2
0,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0688_row_30720_column_92160,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0688_row_55296_column_59392,0,0
-1,3,0,-1,-1,3,0,CasoHEProstata_A_0688_row_57344_column_63488,3,3
-1,-1,-1,-1,-1,-1,0,CasoHEProstata_A_0688_row_57344_column_65536,0,0
-1,-1,-1,-1,-1,-1,0,CasoHEProstata_A_0688_row_57344_column_67584,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0688_row_59392_column_65536,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_0689_row_28672_column_126976,0,0
1,1,0,-1,1,1,1,CasoHEProstata_A_0690_row_34816_column_51200,1,1
1,1,0,0,0,-1,-1,CasoHEProstata_A_0690_row_34816_column_53248,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_0690_row_36864_column_49152,0,0
-1,-1,0,-1,-1,-1,1,CasoHEProstata_A_0690_row_38912_column_137216,1,0
-1,-1,-1,-1,0,0,-1,CasoHEProstata_A_0690_row_40960_column_133120,0,0
0,0,0,-1,-1,0,2,CasoHEProstata_A_0690_row_40960_column_8192,0,0
-1,0,-1,-1,1,-1,-1,CasoHEProstata_A_0690_row_43008_column_12288,1,1
-1,-1,0,0,0,0,-1,CasoHEProstata_A_0690_row_43008_column_20480,0,0
-1,-1,-1,-1,1,-1,-1,CasoHEProstata_A_0690_row_47104_column_110592,1,1
-1,0,-1,-1,0,-1,-1,CasoHEProstata_A_0690_row_63488_column_108544,0,0
2,-1,-1,-1,-1,1,-1,CasoHEProstata_A_0691_row_12288_column_110592,1,1
2,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0691_row_16384_column_110592,2,0
0,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0691_row_28672_column_6144,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_0691_row_32768_column_4096,0,0
1,1,-1,-1,-1,-1,-1,CasoHEProstata_A_0691_row_4096_column_92160,1,1
0,-1,0,-1,0,0,-1,CasoHEProstata_A_0692_row_34816_column_83968,0,0
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_0692_row_57344_column_40960,0,0
-1,-1,-1,-1,-1,2,2,CasoHEProstata_A_0693_row_10240_column_114688,2,2
-1,-1,-1,-1,-1,1,-1,CasoHEProstata_A_0693_row_10240_column_116736,1,1
2,-1,-1,-1,0,-1,-1,CasoHEProstata_A_0693_row_12288_column_100352,2,0
-1,1,-1,-1,-1,1,-1,CasoHEProstata_A_0693_row_12288_column_114688,1,1
1,1,0,-1,0,-1,2,CasoHEProstata_A_0693_row_14336_column_112640,1,1
-1,-1,-1,-1,1,0,-1,CasoHEProstata_A_0693_row_14336_column_114688,1,1
-1,-1,-1,-1,-1,-1,0,CasoHEProstata_A_0693_row_14336_column_178176,0,0
-1,-1,-1,-1,-1,-1,0,CasoHEProstata_A_0693_row_16384_column_100352,0,0
1,-1,-1,0,-1,-1,2,CasoHEProstata_A_0693_row_18432_column_112640,2,1
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_0693_row_18432_column_178176,0,0
1,-1,1,-1,-1,1,1,CasoHEProstata_A_0693_row_18432_column_190464,1,1
1,-1,-1,-1,0,-1,3,CasoHEProstata_A_0693_row_18432_column_192512,3,0
-1,-1,1,0,1,-1,1,CasoHEProstata_A_0693_row_20480_column_110592,1,1
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0693_row_20480_column_112640,2,0
-1,-1,-1,-1,-1,2,2,CasoHEProstata_A_0693_row_20480_column_190464,2,2
1,-1,-1,0,0,-1,2,CasoHEProstata_A_0693_row_22528_column_110592,0,0
-1,1,0,0,-1,-1,1,CasoHEProstata_A_0693_row_22528_column_188416,1,1
-1,-1,-1,-1,-1,1,2,CasoHEProstata_A_0693_row_22528_column_190464,2,1
2,-1,-1,-1,-1,1,2,CasoHEProstata_A_0693_row_24576_column_110592,2,1
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0693_row_24576_column_188416,2,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_0693_row_24576_column_24576,0,0
1,-1,0,-1,-1,1,-1,CasoHEProstata_A_0693_row_26624_column_108544,1,1
-1,-1,-1,-1,-1,1,-1,CasoHEProstata_A_0693_row_26624_column_110592,1,1
-1,-1,-1,-1,-1,1,-1,CasoHEProstata_A_0693_row_26624_column_188416,1,1
-1,-1,-1,-1,-1,1,2,CasoHEProstata_A_0693_row_26624_column_24576,2,1
-1,-1,-1,-1,-1,1,-1,CasoHEProstata_A_0693_row_28672_column_108544,1,1
-1,0,-1,-1,0,-1,-1,CasoHEProstata_A_0693_row_28672_column_186368,0,0
1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0693_row_28672_column_188416,2,1
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0693_row_28672_column_24576,2,0
-1,-1,-1,-1,-1,1,2,CasoHEProstata_A_0693_row_30720_column_108544,2,1
-1,-1,-1,-1,-1,2,-1,CasoHEProstata_A_0693_row_30720_column_184320,2,2
1,1,-1,-1,-1,2,2,CasoHEProstata_A_0693_row_30720_column_186368,2,1
-1,1,-1,0,2,-1,2,CasoHEProstata_A_0693_row_30720_column_24576,2,2
-1,-1,-1,-1,-1,2,-1,CasoHEProstata_A_0693_row_30720_column_26624,2,2
0,-1,-1,1,1,1,-1,CasoHEProstata_A_0693_row_32768_column_106496,1,1
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0693_row_32768_column_108544,2,0
-1,1,-1,0,1,-1,1,CasoHEProstata_A_0693_row_32768_column_184320,1,1
-1,1,-1,0,-1,-1,-1,CasoHEProstata_A_0693_row_32768_column_186368,1,1
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_0693_row_32768_column_26624,0,0
-1,-1,1,-1,2,2,-1,CasoHEProstata_A_0693_row_34816_column_106496,2,2
1,1,0,0,1,-1,-1,CasoHEProstata_A_0693_row_34816_column_184320,1,1
2,1,-1,0,-1,-1,2,CasoHEProstata_A_0693_row_34816_column_26624,2,2
-1,1,-1,-1,1,1,-1,CasoHEProstata_A_0693_row_36864_column_106496,1,1
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0693_row_36864_column_108544,2,0
1,1,1,2,-1,-1,-1,CasoHEProstata_A_0693_row_36864_column_182272,1,1
1,1,1,-1,1,-1,-1,CasoHEProstata_A_0693_row_36864_column_184320,1,1
-1,-1,-1,-1,-1,1,2,CasoHEProstata_A_0693_row_36864_column_26624,2,1
1,1,-1,-1,-1,-1,2,CasoHEProstata_A_0693_row_36864_column_28672,1,1
-1,-1,1,1,-1,1,2,CasoHEProstata_A_0693_row_38912_column_106496,1,1
1,1,1,0,1,-1,2,CasoHEProstata_A_0693_row_38912_column_182272,1,1
2,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0693_row_38912_column_184320,2,2
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_0693_row_38912_column_26624,2,0
-1,-1,1,0,-1,1,-1,CasoHEProstata_A_0693_row_38912_column_28672,1,1
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_0693_row_40960_column_106496,2,0
-1,1,-1,0,2,-1,3,CasoHEProstata_A_0693_row_40960_column_108544,3,2
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_0693_row_40960_column_182272,2,0
1,-1,1,-1,-1,-1,1,CasoHEProstata_A_0693_row_40960_column_28672,1,1
-1,-1,-1,-1,-1,1,2,CasoHEProstata_A_0693_row_40960_column_30720,2,1
-1,-1,1,-1,-1,-1,2,CasoHEProstata_A_0693_row_43008_column_106496,2,1
1,1,-1,0,1,1,-1,CasoHEProstata_A_0693_row_43008_column_182272,1,1
-1,1,2,0,-1,2,-1,CasoHEProstata_A_0693_row_43008_column_28672,2,2
1,-1,1,-1,-1,-1,-1,CasoHEProstata_A_0693_row_43008_column_30720,1,1
